age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
42,blue-collar,divorced,primary,no,1278,no,no,cellular,29.0,jul,422.0,4.0,-1.0,0.0,unknown,no,Low Risk
52,blue-collar,married,secondary,no,594,no,no,telephone,29.0,jul,178.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,management,married,tertiary,no,0,no,yes,cellular,29.0,jul,129.0,6.0,-1.0,0.0,unknown,no,High Risk
34,admin.,married,secondary,no,147,yes,yes,cellular,29.0,jul,57.0,7.0,-1.0,0.0,unknown,no,High Risk
29,management,single,tertiary,no,-689,yes,no,cellular,29.0,jul,199.0,9.0,-1.0,0.0,unknown,no,High Risk
25,services,single,unknown,no,342,no,no,cellular,29.0,jul,281.0,4.0,-1.0,0.0,unknown,no,Low Risk
39,housemaid,married,secondary,no,0,yes,no,cellular,29.0,jul,218.0,4.0,-1.0,0.0,unknown,no,Low Risk
41,unemployed,married,secondary,no,274,yes,no,cellular,29.0,jul,207.0,4.0,-1.0,0.0,unknown,no,Low Risk
48,management,married,primary,no,312,no,no,cellular,29.0,jul,1186.0,4.0,-1.0,0.0,unknown,no,Low Risk
33,blue-collar,married,secondary,no,0,no,no,cellular,29.0,jul,454.0,6.0,-1.0,0.0,unknown,yes,Low Risk
49,self-employed,married,tertiary,no,7254,no,no,cellular,29.0,jul,132.0,4.0,-1.0,0.0,unknown,no,Low Risk
54,blue-collar,married,primary,no,244,yes,no,cellular,29.0,jul,337.0,2.0,-1.0,0.0,unknown,no,Low Risk
50,services,married,unknown,no,1688,no,no,telephone,29.0,jul,156.0,2.0,-1.0,0.0,unknown,no,Low Risk
49,management,married,unknown,no,126,yes,no,cellular,29.0,jul,195.0,2.0,-1.0,0.0,unknown,no,Low Risk
27,admin.,single,secondary,no,-242,no,yes,cellular,29.0,jul,20.0,21.0,-1.0,0.0,unknown,no,High Risk
57,services,married,secondary,no,1301,yes,no,cellular,29.0,jul,63.0,2.0,-1.0,0.0,unknown,no,Low Risk
51,other,married,unknown,no,2642,no,no,cellular,29.0,jul,52.0,6.0,-1.0,0.0,unknown,no,Low Risk
36,admin.,married,secondary,no,0,no,yes,cellular,29.0,jul,113.0,8.0,-1.0,0.0,unknown,no,High Risk
45,management,single,tertiary,no,2532,no,no,cellular,29.0,jul,64.0,6.0,-1.0,0.0,unknown,no,Low Risk
53,admin.,married,secondary,no,1815,no,no,cellular,29.0,jul,86.0,6.0,-1.0,0.0,unknown,no,Low Risk
27,blue-collar,single,secondary,no,36,no,yes,cellular,29.0,jul,114.0,4.0,-1.0,0.0,unknown,no,High Risk
58,retired,divorced,secondary,no,1080,yes,no,cellular,29.0,jul,1058.0,2.0,-1.0,0.0,unknown,yes,Low Risk
25,services,single,secondary,no,88,yes,no,cellular,29.0,jul,121.0,18.0,-1.0,0.0,unknown,no,Low Risk
36,technician,married,tertiary,no,82,yes,no,cellular,29.0,jul,45.0,4.0,-1.0,0.0,unknown,no,Low Risk
57,retired,married,tertiary,no,53,no,no,telephone,29.0,jul,539.0,2.0,-1.0,0.0,unknown,no,Low Risk
43,unemployed,married,primary,no,731,no,no,cellular,29.0,jul,360.0,4.0,-1.0,0.0,unknown,no,Low Risk
47,management,married,tertiary,no,24312,yes,no,cellular,29.0,jul,187.0,3.0,-1.0,0.0,unknown,no,Low Risk
57,admin.,married,secondary,no,128,no,no,telephone,29.0,jul,143.0,8.0,-1.0,0.0,unknown,no,Low Risk
48,services,married,secondary,no,3726,yes,no,cellular,29.0,jul,369.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,retired,married,secondary,no,1467,no,yes,cellular,29.0,jul,277.0,2.0,-1.0,0.0,unknown,no,High Risk
59,management,married,tertiary,no,1069,no,no,cellular,29.0,jul,85.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,blue-collar,married,secondary,no,-211,yes,no,cellular,29.0,jul,96.0,5.0,-1.0,0.0,unknown,no,High Risk
42,entrepreneur,married,tertiary,no,859,no,no,cellular,29.0,jul,180.0,10.0,-1.0,0.0,unknown,no,Low Risk
40,management,married,tertiary,no,4381,no,no,telephone,29.0,jul,126.0,2.0,-1.0,0.0,unknown,no,Low Risk
52,admin.,single,secondary,no,2332,no,no,cellular,29.0,jul,108.0,2.0,-1.0,0.0,unknown,no,Low Risk
35,blue-collar,divorced,primary,no,37,no,yes,cellular,29.0,jul,104.0,7.0,-1.0,0.0,unknown,no,High Risk
47,admin.,single,secondary,no,1305,no,no,cellular,29.0,jul,172.0,2.0,-1.0,0.0,unknown,no,Low Risk
29,blue-collar,married,primary,no,59,yes,yes,cellular,29.0,jul,665.0,4.0,-1.0,0.0,unknown,no,High Risk
45,services,married,secondary,no,-158,yes,no,telephone,29.0,jul,340.0,1.0,-1.0,0.0,unknown,no,High Risk
49,admin.,divorced,secondary,no,124,yes,yes,cellular,29.0,jul,125.0,19.0,-1.0,0.0,unknown,no,High Risk
36,self-employed,married,tertiary,no,2017,no,no,cellular,29.0,jul,246.0,18.0,-1.0,0.0,unknown,no,Low Risk
47,unemployed,married,secondary,no,312,no,no,cellular,29.0,jul,884.0,1.0,-1.0,0.0,unknown,yes,Low Risk
43,blue-collar,married,primary,no,3664,no,no,telephone,29.0,jul,274.0,1.0,-1.0,0.0,unknown,no,Low Risk
44,technician,married,primary,no,4389,no,no,cellular,29.0,jul,33.0,1.0,-1.0,0.0,unknown,no,Low Risk
29,management,single,tertiary,yes,-1661,no,yes,cellular,29.0,jul,95.0,6.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,215,yes,no,cellular,29.0,jul,127.0,9.0,-1.0,0.0,unknown,no,Low Risk
35,blue-collar,married,primary,no,-312,yes,yes,telephone,29.0,jul,38.0,3.0,-1.0,0.0,unknown,no,High Risk
50,management,married,secondary,no,2910,no,no,telephone,29.0,jul,790.0,1.0,-1.0,0.0,unknown,no,Low Risk
53,technician,married,unknown,no,8605,no,no,cellular,29.0,jul,635.0,3.0,-1.0,0.0,unknown,no,Low Risk
54,admin.,married,unknown,no,1044,yes,no,cellular,29.0,jul,597.0,5.0,-1.0,0.0,unknown,no,Low Risk
31,management,married,tertiary,no,1839,yes,no,cellular,29.0,jul,109.0,8.0,-1.0,0.0,unknown,no,Low Risk
45,other,married,unknown,no,4413,no,no,telephone,29.0,jul,77.0,35.0,-1.0,0.0,unknown,no,Low Risk
40,management,married,unknown,no,6,yes,no,cellular,29.0,jul,64.0,4.0,-1.0,0.0,unknown,no,Low Risk
59,housemaid,married,tertiary,no,0,no,yes,cellular,29.0,jul,376.0,2.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,1602,no,no,cellular,29.0,jul,339.0,3.0,-1.0,0.0,unknown,no,Low Risk
47,technician,married,secondary,no,356,no,no,cellular,29.0,jul,44.0,5.0,-1.0,0.0,unknown,no,Low Risk
36,blue-collar,married,primary,no,106,yes,no,cellular,29.0,jul,171.0,13.0,-1.0,0.0,unknown,no,Low Risk
52,management,divorced,tertiary,no,-299,no,no,cellular,29.0,jul,110.0,2.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,132,yes,no,cellular,29.0,jul,174.0,3.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,primary,no,114,yes,no,cellular,29.0,jul,77.0,4.0,-1.0,0.0,unknown,no,Low Risk
55,technician,divorced,tertiary,no,2298,yes,no,cellular,29.0,jul,66.0,1.0,-1.0,0.0,unknown,no,Low Risk
35,admin.,single,secondary,no,6554,no,no,cellular,29.0,jul,226.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,unemployed,married,primary,no,183,yes,no,cellular,29.0,jul,271.0,1.0,-1.0,0.0,unknown,no,Low Risk
36,technician,single,secondary,no,301,yes,yes,cellular,29.0,jul,367.0,1.0,-1.0,0.0,unknown,no,High Risk
41,unemployed,single,secondary,no,295,no,no,cellular,29.0,jul,509.0,1.0,-1.0,0.0,unknown,no,Low Risk
43,unemployed,married,tertiary,no,-7,yes,yes,cellular,29.0,jul,228.0,1.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,secondary,no,-95,yes,no,cellular,29.0,jul,935.0,4.0,-1.0,0.0,unknown,no,High Risk
32,services,married,primary,no,197,yes,no,cellular,29.0,jul,313.0,6.0,-1.0,0.0,unknown,no,Low Risk
59,services,married,primary,no,4295,no,no,telephone,29.0,jul,129.0,3.0,-1.0,0.0,unknown,no,Low Risk
40,management,divorced,tertiary,no,390,no,no,cellular,29.0,jul,80.0,3.0,-1.0,0.0,unknown,no,Low Risk
52,retired,married,tertiary,no,1452,no,yes,cellular,29.0,jul,194.0,3.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,divorced,secondary,no,1893,no,no,telephone,29.0,jul,538.0,3.0,-1.0,0.0,unknown,no,Low Risk
30,blue-collar,married,secondary,no,7,yes,no,cellular,29.0,jul,197.0,4.0,-1.0,0.0,unknown,no,Low Risk
32,technician,married,secondary,no,84,no,yes,cellular,29.0,jul,403.0,3.0,-1.0,0.0,unknown,no,High Risk
58,admin.,married,secondary,no,145,yes,no,telephone,29.0,jul,616.0,13.0,-1.0,0.0,unknown,yes,Low Risk
56,technician,married,secondary,no,332,no,no,telephone,29.0,jul,207.0,3.0,-1.0,0.0,unknown,no,Low Risk
60,self-employed,married,primary,no,362,no,yes,cellular,29.0,jul,816.0,6.0,-1.0,0.0,unknown,yes,High Risk
28,housemaid,single,primary,no,0,no,yes,cellular,29.0,jul,120.0,4.0,-1.0,0.0,unknown,no,High Risk
52,other,married,primary,no,247,no,no,cellular,29.0,jul,268.0,6.0,-1.0,0.0,unknown,no,Low Risk
29,technician,single,tertiary,no,262,yes,yes,cellular,29.0,jul,510.0,9.0,-1.0,0.0,unknown,no,High Risk
36,admin.,single,secondary,no,686,yes,no,cellular,29.0,jul,114.0,2.0,-1.0,0.0,unknown,no,Low Risk
53,technician,married,secondary,no,2191,no,no,telephone,29.0,jul,99.0,5.0,-1.0,0.0,unknown,no,Low Risk
49,admin.,married,secondary,no,2,no,no,cellular,29.0,jul,246.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,retired,married,primary,no,-464,yes,no,cellular,29.0,jul,820.0,6.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,single,primary,no,326,yes,no,cellular,29.0,jul,263.0,2.0,-1.0,0.0,unknown,no,Low Risk
28,technician,married,tertiary,no,107,yes,no,cellular,29.0,jul,122.0,13.0,-1.0,0.0,unknown,no,Low Risk
45,technician,married,tertiary,no,4647,no,no,cellular,29.0,jul,109.0,3.0,-1.0,0.0,unknown,no,Low Risk
26,self-employed,divorced,secondary,no,165,yes,no,cellular,29.0,jul,162.0,4.0,-1.0,0.0,unknown,no,Low Risk
56,housemaid,married,secondary,no,559,no,no,cellular,29.0,jul,69.0,5.0,-1.0,0.0,unknown,no,Low Risk
31,admin.,married,secondary,no,0,yes,no,cellular,29.0,jul,82.0,5.0,-1.0,0.0,unknown,no,Low Risk
54,housemaid,divorced,tertiary,no,9,no,yes,cellular,29.0,jul,136.0,3.0,-1.0,0.0,unknown,no,High Risk
49,management,married,secondary,no,633,no,yes,cellular,29.0,jul,249.0,6.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,secondary,no,-190,no,yes,cellular,29.0,jul,808.0,3.0,-1.0,0.0,unknown,yes,High Risk
55,technician,married,secondary,no,0,no,no,cellular,29.0,jul,316.0,2.0,-1.0,0.0,unknown,no,Low Risk
30,management,single,tertiary,no,92,no,yes,cellular,29.0,jul,110.0,5.0,-1.0,0.0,unknown,no,High Risk
47,management,married,tertiary,no,2889,no,no,telephone,29.0,jul,259.0,12.0,-1.0,0.0,unknown,no,Low Risk
41,technician,married,tertiary,no,91,no,yes,cellular,29.0,jul,204.0,3.0,-1.0,0.0,unknown,no,High Risk
39,entrepreneur,married,tertiary,no,345,yes,yes,cellular,29.0,jul,110.0,3.0,-1.0,0.0,unknown,no,High Risk
47,housemaid,divorced,primary,no,617,no,no,telephone,29.0,jul,119.0,7.0,-1.0,0.0,unknown,no,Low Risk
49,blue-collar,married,primary,no,2481,no,yes,cellular,29.0,jul,53.0,5.0,-1.0,0.0,unknown,no,High Risk
58,retired,married,secondary,no,35,no,no,cellular,29.0,jul,336.0,7.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,secondary,no,1386,yes,no,cellular,29.0,jul,222.0,5.0,-1.0,0.0,unknown,no,Low Risk
54,technician,married,secondary,no,3967,no,yes,cellular,29.0,jul,90.0,3.0,-1.0,0.0,unknown,no,High Risk
29,services,married,secondary,no,19,yes,no,cellular,29.0,jul,327.0,6.0,-1.0,0.0,unknown,no,Low Risk
42,management,divorced,tertiary,no,826,no,no,telephone,29.0,jul,316.0,3.0,-1.0,0.0,unknown,no,Low Risk
42,blue-collar,married,primary,no,2273,yes,no,cellular,29.0,jul,98.0,2.0,-1.0,0.0,unknown,no,Low Risk
46,admin.,married,secondary,no,659,yes,no,telephone,29.0,jul,1127.0,11.0,-1.0,0.0,unknown,yes,Low Risk
59,management,married,secondary,no,1558,no,no,telephone,29.0,jul,1140.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,blue-collar,married,secondary,no,2457,no,no,cellular,29.0,jul,284.0,3.0,-1.0,0.0,unknown,no,Low Risk
33,self-employed,married,secondary,no,215,yes,no,cellular,29.0,jul,543.0,12.0,-1.0,0.0,unknown,no,Low Risk
40,housemaid,married,primary,no,224,yes,no,cellular,29.0,jul,138.0,3.0,-1.0,0.0,unknown,no,Low Risk
28,services,married,tertiary,no,599,yes,no,cellular,29.0,jul,189.0,5.0,-1.0,0.0,unknown,no,Low Risk
32,technician,married,tertiary,no,-252,yes,no,cellular,29.0,jul,52.0,4.0,-1.0,0.0,unknown,no,High Risk
44,housemaid,married,primary,no,64,no,yes,cellular,29.0,jul,223.0,6.0,-1.0,0.0,unknown,no,High Risk
49,admin.,married,secondary,no,0,yes,yes,cellular,29.0,jul,71.0,7.0,-1.0,0.0,unknown,no,High Risk
49,blue-collar,divorced,primary,no,0,yes,no,cellular,29.0,jul,468.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,admin.,married,tertiary,no,235,yes,no,cellular,29.0,jul,185.0,6.0,-1.0,0.0,unknown,no,Low Risk
48,blue-collar,married,primary,no,1850,yes,no,cellular,29.0,jul,61.0,1.0,-1.0,0.0,unknown,no,Low Risk
41,management,married,tertiary,no,328,yes,no,cellular,29.0,jul,65.0,12.0,-1.0,0.0,unknown,no,Low Risk
35,management,married,tertiary,no,0,yes,no,telephone,29.0,jul,399.0,12.0,-1.0,0.0,unknown,no,Low Risk
47,management,single,tertiary,no,8106,no,no,cellular,29.0,jul,340.0,3.0,-1.0,0.0,unknown,no,Low Risk
35,technician,married,secondary,no,840,yes,no,cellular,29.0,jul,281.0,4.0,-1.0,0.0,unknown,no,Low Risk
43,management,married,tertiary,no,1800,no,no,telephone,29.0,jul,103.0,3.0,-1.0,0.0,unknown,no,Low Risk
47,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,29.0,jul,104.0,4.0,-1.0,0.0,unknown,no,High Risk
44,housemaid,married,primary,no,1109,yes,yes,cellular,29.0,jul,176.0,4.0,-1.0,0.0,unknown,no,High Risk
44,technician,divorced,secondary,no,2340,no,no,cellular,29.0,jul,637.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,technician,married,secondary,no,738,no,yes,cellular,29.0,jul,90.0,2.0,-1.0,0.0,unknown,no,High Risk
56,retired,divorced,secondary,no,-82,no,yes,cellular,29.0,jul,234.0,6.0,-1.0,0.0,unknown,no,High Risk
26,services,single,secondary,no,0,no,no,cellular,29.0,jul,165.0,23.0,-1.0,0.0,unknown,no,Low Risk
51,housemaid,married,unknown,no,174,no,no,telephone,29.0,jul,308.0,3.0,-1.0,0.0,unknown,no,Low Risk
39,services,married,secondary,no,949,yes,no,cellular,29.0,jul,75.0,8.0,-1.0,0.0,unknown,no,Low Risk
32,admin.,married,secondary,no,2664,yes,no,cellular,29.0,jul,242.0,7.0,-1.0,0.0,unknown,no,Low Risk
45,services,married,secondary,no,219,yes,yes,cellular,29.0,jul,142.0,8.0,-1.0,0.0,unknown,no,High Risk
37,admin.,married,secondary,no,0,no,no,cellular,29.0,jul,153.0,4.0,-1.0,0.0,unknown,no,Low Risk
43,entrepreneur,single,tertiary,no,744,no,yes,cellular,29.0,jul,619.0,4.0,-1.0,0.0,unknown,no,High Risk
42,self-employed,married,secondary,no,1508,yes,no,cellular,29.0,jul,178.0,3.0,-1.0,0.0,unknown,no,Low Risk
54,services,married,secondary,no,2681,no,no,telephone,29.0,jul,481.0,3.0,-1.0,0.0,unknown,no,Low Risk
34,technician,married,tertiary,no,477,no,no,telephone,29.0,jul,128.0,11.0,-1.0,0.0,unknown,no,Low Risk
58,housemaid,divorced,primary,no,3858,no,no,telephone,29.0,jul,53.0,6.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,married,tertiary,no,9143,no,no,cellular,29.0,jul,851.0,2.0,-1.0,0.0,unknown,no,Low Risk
41,blue-collar,married,secondary,no,2044,yes,yes,cellular,29.0,jul,234.0,5.0,-1.0,0.0,unknown,no,High Risk
54,technician,married,primary,no,3067,yes,no,telephone,29.0,jul,222.0,3.0,-1.0,0.0,unknown,no,Low Risk
48,management,single,tertiary,no,906,yes,no,telephone,29.0,jul,289.0,9.0,-1.0,0.0,unknown,no,Low Risk
47,services,single,secondary,no,591,no,no,cellular,29.0,jul,397.0,1.0,-1.0,0.0,unknown,no,Low Risk
60,management,married,tertiary,no,6657,yes,no,cellular,29.0,jul,333.0,19.0,-1.0,0.0,unknown,no,Low Risk
51,blue-collar,married,secondary,no,1151,yes,yes,cellular,29.0,jul,125.0,2.0,-1.0,0.0,unknown,no,High Risk
31,entrepreneur,single,tertiary,no,566,yes,no,cellular,29.0,jul,333.0,8.0,-1.0,0.0,unknown,no,Low Risk
53,self-employed,married,secondary,no,534,yes,no,cellular,29.0,jul,115.0,4.0,-1.0,0.0,unknown,no,Low Risk
60,self-employed,single,tertiary,no,179,no,yes,cellular,29.0,jul,79.0,4.0,-1.0,0.0,unknown,no,High Risk
52,services,divorced,primary,yes,-1,no,yes,cellular,29.0,jul,112.0,6.0,-1.0,0.0,unknown,no,High Risk
58,retired,divorced,tertiary,no,1321,no,no,telephone,29.0,jul,157.0,6.0,-1.0,0.0,unknown,no,Low Risk
52,services,married,secondary,no,-232,no,yes,cellular,29.0,jul,101.0,4.0,-1.0,0.0,unknown,no,High Risk
35,technician,married,secondary,no,3297,yes,no,cellular,29.0,jul,193.0,15.0,-1.0,0.0,unknown,no,Low Risk
48,management,married,tertiary,no,14530,yes,yes,telephone,29.0,jul,863.0,10.0,-1.0,0.0,unknown,no,High Risk
39,management,married,tertiary,no,-409,yes,no,cellular,29.0,jul,590.0,23.0,-1.0,0.0,unknown,no,High Risk
49,services,divorced,secondary,no,933,no,yes,cellular,29.0,jul,92.0,33.0,-1.0,0.0,unknown,no,High Risk
43,unemployed,married,secondary,no,1630,no,no,cellular,29.0,jul,153.0,3.0,-1.0,0.0,unknown,no,Low Risk
56,other,married,unknown,no,1032,no,no,telephone,29.0,jul,225.0,4.0,-1.0,0.0,unknown,no,Low Risk
28,services,married,secondary,no,376,no,yes,telephone,29.0,jul,49.0,4.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,secondary,no,1,no,yes,cellular,29.0,jul,123.0,6.0,-1.0,0.0,unknown,no,High Risk
56,services,divorced,secondary,no,1007,no,no,cellular,29.0,jul,88.0,6.0,-1.0,0.0,unknown,no,Low Risk
58,unemployed,married,secondary,no,610,yes,no,telephone,29.0,jul,246.0,2.0,-1.0,0.0,unknown,no,Low Risk
52,management,married,tertiary,no,1453,no,no,telephone,29.0,jul,254.0,21.0,-1.0,0.0,unknown,no,Low Risk
58,services,married,secondary,no,10,yes,yes,cellular,30.0,jul,95.0,5.0,-1.0,0.0,unknown,no,High Risk
56,blue-collar,married,secondary,no,1316,no,no,cellular,30.0,jul,76.0,5.0,-1.0,0.0,unknown,no,Low Risk
50,blue-collar,married,secondary,no,3436,yes,yes,cellular,30.0,jul,182.0,4.0,-1.0,0.0,unknown,no,High Risk
44,management,married,tertiary,no,4968,yes,no,cellular,30.0,jul,76.0,14.0,-1.0,0.0,unknown,no,Low Risk
30,services,married,primary,no,1015,yes,no,cellular,30.0,jul,11.0,8.0,-1.0,0.0,unknown,no,Low Risk
25,technician,single,secondary,no,35,yes,no,cellular,30.0,jul,96.0,29.0,-1.0,0.0,unknown,no,Low Risk
31,blue-collar,single,unknown,no,-340,yes,no,cellular,30.0,jul,520.0,6.0,-1.0,0.0,unknown,no,High Risk
27,technician,married,secondary,no,0,yes,no,cellular,30.0,jul,138.0,8.0,-1.0,0.0,unknown,no,Low Risk
52,admin.,married,secondary,no,1746,no,no,cellular,30.0,jul,142.0,9.0,-1.0,0.0,unknown,no,Low Risk
52,blue-collar,single,primary,no,1400,no,no,cellular,30.0,jul,103.0,4.0,-1.0,0.0,unknown,no,Low Risk
37,technician,single,secondary,no,103,yes,no,cellular,30.0,jul,124.0,3.0,-1.0,0.0,unknown,no,Low Risk
25,services,single,secondary,no,5,no,yes,cellular,30.0,jul,84.0,6.0,-1.0,0.0,unknown,no,High Risk
33,services,married,secondary,no,-333,yes,no,cellular,30.0,jul,329.0,5.0,-1.0,0.0,unknown,no,High Risk
57,retired,married,primary,no,2927,no,yes,telephone,30.0,jul,78.0,5.0,-1.0,0.0,unknown,no,High Risk
41,blue-collar,married,primary,no,33,yes,yes,cellular,30.0,jul,125.0,5.0,-1.0,0.0,unknown,no,High Risk
51,retired,married,secondary,no,1017,no,no,cellular,30.0,jul,353.0,6.0,-1.0,0.0,unknown,no,Low Risk
58,retired,married,primary,no,10628,no,no,cellular,30.0,jul,189.0,4.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,married,secondary,no,406,no,no,cellular,30.0,jul,253.0,5.0,-1.0,0.0,unknown,no,Low Risk
26,technician,single,secondary,no,0,no,yes,cellular,30.0,jul,65.0,26.0,-1.0,0.0,unknown,no,High Risk
50,admin.,married,secondary,no,2678,no,no,telephone,30.0,jul,1011.0,6.0,-1.0,0.0,unknown,yes,Low Risk
51,technician,divorced,unknown,no,3560,yes,no,cellular,30.0,jul,334.0,6.0,-1.0,0.0,unknown,no,Low Risk
38,management,single,tertiary,no,5073,yes,no,cellular,30.0,jul,68.0,4.0,-1.0,0.0,unknown,no,Low Risk
46,housemaid,married,secondary,no,271,yes,no,cellular,30.0,jul,1013.0,29.0,-1.0,0.0,unknown,yes,Low Risk
56,entrepreneur,divorced,tertiary,no,2975,no,yes,cellular,30.0,jul,28.0,13.0,-1.0,0.0,unknown,no,High Risk
27,technician,single,secondary,no,151,no,no,cellular,30.0,jul,139.0,3.0,-1.0,0.0,unknown,no,Low Risk
33,unemployed,married,secondary,no,66,no,yes,cellular,30.0,jul,189.0,8.0,-1.0,0.0,unknown,no,High Risk
42,management,married,secondary,no,0,no,no,cellular,30.0,jul,458.0,3.0,-1.0,0.0,unknown,no,Low Risk
47,management,single,tertiary,no,255,no,yes,cellular,30.0,jul,802.0,4.0,-1.0,0.0,unknown,yes,High Risk
27,blue-collar,single,primary,no,-71,no,yes,cellular,30.0,jul,70.0,3.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,primary,no,1199,yes,no,cellular,30.0,jul,1011.0,20.0,-1.0,0.0,unknown,no,Low Risk
49,admin.,divorced,secondary,no,-73,yes,no,cellular,30.0,jul,31.0,22.0,-1.0,0.0,unknown,no,High Risk
42,admin.,married,secondary,no,947,no,no,cellular,30.0,jul,158.0,2.0,-1.0,0.0,unknown,no,Low Risk
41,management,married,tertiary,no,15,yes,no,cellular,30.0,jul,59.0,2.0,-1.0,0.0,unknown,no,Low Risk
55,services,married,unknown,no,715,yes,no,telephone,30.0,jul,90.0,2.0,-1.0,0.0,unknown,no,Low Risk
49,management,married,tertiary,no,5969,no,no,cellular,30.0,jul,258.0,2.0,-1.0,0.0,unknown,no,Low Risk
26,admin.,single,secondary,yes,-42,no,yes,cellular,30.0,jul,305.0,3.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,secondary,no,511,yes,no,cellular,30.0,jul,67.0,7.0,-1.0,0.0,unknown,no,Low Risk
59,retired,single,secondary,no,2303,no,yes,telephone,30.0,jul,128.0,2.0,-1.0,0.0,unknown,no,High Risk
34,management,married,tertiary,no,13,yes,no,cellular,30.0,jul,99.0,3.0,-1.0,0.0,unknown,no,Low Risk
60,retired,divorced,secondary,no,1382,no,no,cellular,30.0,jul,112.0,10.0,-1.0,0.0,unknown,no,Low Risk
56,retired,divorced,primary,no,1177,no,no,cellular,30.0,jul,39.0,2.0,-1.0,0.0,unknown,no,Low Risk
45,blue-collar,married,unknown,no,13265,no,no,cellular,30.0,jul,113.0,2.0,-1.0,0.0,unknown,no,Low Risk
39,admin.,divorced,secondary,no,83,yes,no,cellular,30.0,jul,69.0,6.0,-1.0,0.0,unknown,no,Low Risk
58,management,married,tertiary,no,0,no,no,cellular,30.0,jul,120.0,2.0,-1.0,0.0,unknown,no,Low Risk
58,retired,married,secondary,no,901,yes,yes,cellular,30.0,jul,235.0,2.0,-1.0,0.0,unknown,no,High Risk
41,management,married,tertiary,no,2646,no,no,cellular,30.0,jul,81.0,2.0,-1.0,0.0,unknown,no,Low Risk
44,blue-collar,married,secondary,no,0,no,no,cellular,30.0,jul,684.0,2.0,-1.0,0.0,unknown,yes,Low Risk
33,blue-collar,married,secondary,no,5441,yes,no,cellular,30.0,jul,312.0,6.0,-1.0,0.0,unknown,no,Low Risk
46,self-employed,divorced,tertiary,no,21,no,no,cellular,30.0,jul,566.0,2.0,-1.0,0.0,unknown,yes,Low Risk
55,blue-collar,married,unknown,no,1665,no,no,telephone,30.0,jul,89.0,2.0,-1.0,0.0,unknown,no,Low Risk
40,blue-collar,married,primary,no,1073,no,no,cellular,30.0,jul,42.0,2.0,-1.0,0.0,unknown,no,Low Risk
33,entrepreneur,married,tertiary,no,775,yes,yes,cellular,30.0,jul,60.0,3.0,-1.0,0.0,unknown,no,High Risk
